id,prediction
10166945,4.9279873615458945
17024368,4.881135990273567
10550345,4.479953975931314
12135309,5.6954629591978
17845579,3.894092777001778
17887871,4.353072565389552
20310828,4.472314954137416
16367772,5.222702547294073
14007277,5.15426646178859
10187948,5.398366830424552
1979502,5.306234117857069
4025466,4.633676066767903
7010681,4.349074982972616
2210088,5.187074578940049
16487475,4.675891508142828
7132520,4.396356831078147
6329731,4.31575579541201
16633430,4.494123584718907
1586489,4.109603727724685
14556587,5.984184916454528
20332537,5.75702766873202
19504228,4.6370396525328
7124926,4.178498601035816
724656,5.590605368509069
17857598,5.412060843829994
7198878,4.229480776152124
1954429,4.462973476041891
17552926,4.795229171024798
18947464,5.1437196520868165
555596,3.998132841596696
8687518,4.155361868121454
2754975,3.78938827034312
15591048,4.70846753084274
68403,4.9501144346158386
16123133,4.367656067493653
16545677,5.334605912370434
9909328,5.388542236757976
9372609,5.253959322586273
15507297,4.258076589590932
3104839,5.554882300214284
5628808,5.149978075931882
10043483,4.270533189179314
13882820,4.610856110144022
5804060,4.901979317195063
13880330,4.646469260830547
16515346,5.124199413660165
9734018,4.019076786918288
13343870,3.6429431695571157
10102418,4.356893279341232
20903084,5.203572754271948
17642625,5.490947915529934
12547180,4.059120498453911
15509545,4.081081837014085
253466,3.8623670141171527
13223336,4.594714044533442
17152842,5.337592599452826
8411226,4.7646535788734425
16234017,5.230935499003228
2627940,5.397381726043942
13669161,5.072795584803308
20933293,4.624317610329406
7930895,4.201287985507946
16812656,4.23033801471166
13031184,4.696736873859761
476919,5.565099896284664
20729133,4.144224661353033
15755492,4.480101753509581
16707888,4.2345800322400065
3466620,6.185931819619948
17498442,6.000001850010476
12364198,4.550437149583607
15942888,4.8740659178450425
20969932,4.423654503871981
11363122,4.128396990594708
18667247,4.599790983324321
10672015,5.400168327787872
12008897,4.397326463256125
10230060,4.903564114086866
12630408,4.998387979805959
14186084,4.483911792802767
16160310,3.8136426301095216
3454343,4.3992824885360955
6135485,5.539438116836207
12544280,4.565282625385416
13276066,5.369832635304886
2503128,4.67964147382567
3717427,4.892363147192182
16441864,4.2186000550515645
10058134,4.633680039937117
13346431,4.28308973272111
15740950,5.503376684827859
13080618,4.826165069991946
17865806,4.261721276582203
19777573,5.238845232549545
11064084,4.817081058729192
8850423,5.04785249476161
7472068,4.776573974115866
10779412,5.6922758999561545
331450,4.952154675732926
9347680,4.536012713817449
12955368,4.611044435895221
12231352,4.499232071909807
16004577,4.624432341333089
7311059,3.6459972484672276
4663928,4.280466925474294
376559,4.88166414766145
13591611,5.146270445699304
1656621,4.874373419316212
18314314,5.132268939943546
9791362,5.342754839851632
61153,4.030202934858718
3868503,5.556578269294694
19192001,5.619722367997799
15990034,4.8655741052003245
18637173,4.564325511980247
18331809,5.1815141919411785
18296371,4.634838718546689
14038936,3.867844843463062
16870359,4.575438621735959
271130,5.070299160791121
14169399,4.1352555207665835
9734844,4.228596520821112
12875096,5.182621513760855
12803399,4.547570415461084
15871074,4.848514013960969
3953322,4.24395167096223
12230297,4.462278110299886
13860706,4.8175660116013885
5360210,6.522157671630027
12973167,4.87873243605206
15057743,4.34996958818353
17750227,6.141259791448008
3544343,4.739541049011854
11434047,4.330354900435799
8649889,4.534686734959001
1907186,4.1877897705308795
10156269,5.033964271596344
248865,5.4243960512069584
7274441,5.376424305207579
16122843,5.672932766071838
16002608,4.323963820843565
5364134,4.88997715827807
2979052,4.409523879372721
14066228,4.5391490913497865
20581837,4.581862659398881
20395728,4.451117653690593
12569486,4.295002325163312
7518816,5.1461320569219735
4137789,4.516311527349286
9633282,4.739677118475039
56859,6.277594763371013
16098984,6.423736900664336
6259989,5.476743188235508
7939407,4.009190563855744
7517579,4.089346507437888
18730787,5.692147150297771
13615838,4.4837239895928995
6504030,4.23440497344798
2176963,4.57436062164976
6107258,4.865847678852548
3318417,3.976078277981522
6222260,6.206039225510842
17479706,4.948414567898454
19334291,4.4055256761196055
4296362,4.587345858877857
8627179,4.594636071436704
12454870,5.642266698982178
16042019,5.985522046231952
14189240,3.800270781694323
2488022,6.07661796987708
18369887,4.767527744887293
17774890,4.588694970989944
16082400,4.1486490166391885
7020322,5.478846597290021
14774411,5.3088722694765815
3852970,4.900193545770002
15870268,4.081187332462634
6043296,5.705853537925151
14221607,4.320639338998762
17073983,5.17357778548662
17991551,4.79328918110305
15343720,3.6983584114351804
2598841,4.193452041049206
10783121,4.936735209738856
5496554,4.548307801392214
13379739,5.113805148629433
1944155,4.8833574357769365
13564007,4.514106050947477
20817835,4.237013180531387
9473440,3.9411055038560465
16359470,5.094162682212613
11150475,6.318258001269633
13094264,4.483055371334074
1822183,6.530639209336559
12518189,4.392901514883182
12455369,4.616156983131206
15468914,4.9594969101280135
12905131,5.017248739739534
181972,4.871437307643192
20146269,4.446298847048521
17846157,3.3974903972785007
12270642,5.461239729905974
13514141,5.039579644010473
16618112,4.837895670296019
7382491,4.9054690777756385
14696763,4.595498344576441
1090297,5.39084041094427
9473816,5.328608007072172
17515103,4.953146373595557
15370440,4.334772891750575
10524082,4.734314195462614
7182122,4.288346555315127
2070705,5.201734747089846
18763188,5.092319846692888
12433198,4.362624490217326
20353100,4.959326736177167
13897860,4.667896983896357
13209493,4.740221002300539
16837677,5.027102648923389
6725556,5.006789665517816
10090585,4.279757620416533
14983123,5.796711551910743
1940006,5.099649298678247
7886331,5.058638747657946
20310503,4.782266616321657
18294493,4.811880228049466
720811,4.309608019863714
818189,3.970945591341562
16914048,4.64035577807641
755528,5.767390116989766
11656396,5.062829690996098
7112125,4.339621775855252
2975776,4.545389123512163
386846,3.7374152162148957
17217670,5.860025528079995
4191637,6.467947970276407
14217775,4.7209765026779325
18760486,5.865121530355277
6732313,4.43336229671631
16382270,4.638043258020419
11582472,4.708785927266981
17893451,5.387533337578808
8254893,5.232230115917022
19832188,5.512663481047616
634133,5.910682951503919
640589,4.37392973928438
16899141,3.7868519391365068
20383768,4.751268951899387
16439512,4.88294621442273
17811587,4.541616927758859
2343987,5.213486515926107
5624807,5.053290644230063
971449,4.380861637262252
16807426,4.177665802635986
6599870,4.792792545264722
17616603,4.281357205310132
6462549,4.803408753862446
20218811,3.756630462125949
5195346,4.524202737236899
1989842,5.103490989071807
3311544,5.165327173140074
18190744,4.002011589574987
20480443,6.397313295447958
15028308,5.073657726679333
2238488,4.8696346210875765
15019476,4.680846568160836
1499630,4.542466217773836
8733790,4.969017637273887
8392488,5.738282033175941
7526377,4.564917972341144
12089766,4.640724985589887
10491137,5.638663770298879
12736586,4.259712226559082
6844537,5.104796677049884
7896248,4.459255420319237
8381472,4.72203703540822
7280929,4.278227569303039
13250303,5.115721928660329
18752630,4.137103739364527
9490137,4.259074456921191
13360706,4.018902703811253
19522525,3.7023852922860296
21053769,4.378640776639448
1352111,5.182573588334862
6361628,4.340647046928705
13388649,4.339033104322106
7086215,4.5453120084494545
6696127,5.306466515805692
14050933,4.7096871924287935
9611367,3.955940543791728
19170980,4.509460464942479
19780958,3.8169963070466286
15649332,6.436311478272933
2330139,4.0543755263361945
18324815,4.991715941249243
19812298,4.444252688619907
6573831,4.471055056386171
7790855,4.812502804034991
9697230,4.360789850491284
2671736,4.3434633229788036
13748851,5.340298086185832
15872614,4.203002815213544
8777405,4.005606080227073
10502172,4.182640907149604
12042,5.92659999790484
15793708,5.204613046530367
14336061,3.9746789357652195
15343420,4.850956349111923
8446914,4.22156494394474
5995416,4.079584759151571
458046,4.507423334025684
14190524,3.5797407711874274
15603347,5.253880420733503
19734162,6.0586425474142125
14717119,5.255580975636631
14223920,5.558802892396123
6487660,6.612154932124342
982276,4.741882516709455
2365726,5.196683842320918
17747697,5.261743239336628
16417593,4.53034497216233
3749971,4.4825055495479145
11585687,4.711432465138376
11817975,6.086555852616316
21154164,4.6297271277279695
16515340,4.108208706696955
18942735,4.95381176059104
8326500,4.135756054923627
16050862,5.4003243736541275
14969237,4.2420951031349325
7727070,4.662401365318689
13902602,5.191245486631843
41399,3.9095176814783863
6045552,5.378732943422567
18022456,5.038174843484556
4288361,5.092389815443854
3771687,5.082715644882494
3032355,4.004881280306302
17764327,4.1683065948164355
19270209,5.193570834217697
15087740,4.123918320429808
17681551,4.4679576376078485
13504225,4.136873923862276
3635723,5.8462654603881035
4529762,5.040995974825398
1364192,5.228091563121675
13978543,4.85826353976047
3812865,4.348808778525223
20409370,5.776706251173811
10051649,5.509323333583612
11528550,4.726828733624662
14323505,4.819160647914612
10001022,5.026650941811645
16256170,4.573299182994961
18502823,4.819461251136847
44229,4.139287364819039
17071836,4.6727421717683075
3630011,5.492607135729887
1551044,6.0947141965932286
13387556,4.448090474974634
4041351,4.567437397344073
1499843,5.324664547980358
16260159,4.314843264473886
13815237,5.305526932493899
15940241,4.84625072054888
20720916,5.029381794616544
900456,4.428556603823966
12749596,4.629547684347149
14815230,5.5295106415703925
12384924,5.438087678979755
17929451,4.664384893278728
1841356,4.425563003871547
1297644,6.43540817200811
10035023,4.900743229025056
183859,5.9791541842659175
15913550,4.613016464053037
17422735,4.090652127942875
20076523,4.32681369829742
8171013,4.074844979288725
15342385,4.989672897927529
18568023,3.934219991643478
3884105,5.416370444152656
3081560,5.1184305076096175
20671819,5.362892537023168
12672097,5.4907300191090345
13450500,4.702526227037225
15734872,4.967306854231796
15006609,4.932389916081499
2876014,4.310962932065197
16638682,4.870822255493519
10194572,4.923911969823519
6862594,4.769232901630363
3231803,4.345475549958712
20224058,4.0025371244150465
12326470,4.968019532139178
5651414,5.145507287310774
5805319,4.583578932157336
18375219,6.249380157268196
18239401,5.152306170904793
19883215,5.925097732090907
6677646,4.7095608593030445
7345170,4.224492607509629
19103830,5.09835461801562
19891590,4.9228267820188805
19466277,4.620965302433468
15857972,4.132587476200815
11819334,5.543408695232198
13632841,4.322420794582539
13548848,4.4039250703307715
15498564,5.294195445559367
16740536,5.487365315260595
12418668,4.6058971422973025
18324607,4.140508948775201
3517289,4.403999589858226
15832351,4.65805121971039
13032846,4.39942788305195
14805637,4.961509885630694
19224852,4.413832153249823
12494576,4.1549089699080275
17927389,4.838658702404499
1693524,4.460324753896127
16413243,4.516964340598007
15008493,5.582989566853748
17767757,4.067423674355532
12113989,4.701686070093217
6898039,4.179810783485054
207250,5.304581328510472
14168664,4.993338052762749
9788738,4.9341417999550705
6642680,4.878863853110437
7911161,5.788612139149681
4447990,3.5711671717351936
763569,4.678469565738425
11047622,4.8926197375872045
7651189,4.138639880698095
16765291,4.719667072017459
14486682,4.8554551064979075
8794908,4.2738316712633715
2551952,4.286774899700375
573701,4.333195200811377
20067870,4.583337888329568
12274644,4.3259431814533595
8072314,4.132653541239597
18622462,5.165420296115687
1371310,4.208012497309207
6938818,5.4503087152540015
16442460,5.163440385706668
2250130,4.874856014963361
16478955,4.044596076567758
6716199,4.52623224659348
15392180,5.331421630621507
20567217,4.479058033312704
1851767,5.369404075606965
10920624,4.888503771076165
10455934,3.8138628279943108
13028002,6.5607267309383985
9981578,5.3023649626938365
11039706,4.491686456852188
1347204,4.2768644317729505
7203642,5.408199987034868
8862058,5.905261019746718
3153603,5.183225187716261
16352847,5.559514203766346
193393,4.596966123849446
18018755,4.692120851810476
20788168,4.596311767096554
15819031,3.7417407392945914
18527258,4.251752956939741
13466505,3.9439383121735916
15452543,5.146852492826077
7973885,4.894326069487855
9199346,4.984684917094285
17175597,3.917921202312801
20568215,4.6361202864624715
18022807,5.967252551540603
5395031,3.9993084983540506
3167626,4.037085789082446
11730504,4.679996947809982
10770836,5.09481735763121
5946583,4.960902629139571
6166826,4.504941590613192
8953744,4.377307728263332
7054267,6.06381061751075
19438842,4.782034398268429
2432788,5.368165811027899
12340135,4.696887559016756
4729927,5.015617898584545
11734816,5.071533918447688
5709013,3.9928795257404976
16646297,4.680413554762845
9119015,4.0467657790960505
7247763,4.729331542335181
19602101,4.5973396794457475
8914789,4.092265812662697
7281613,4.254453612722897
7961104,6.072279872769845
1365028,4.850931146045626
6793945,4.110639694236728
3318240,4.46290743675163
5269442,4.19410755101126
1446428,5.1151381318586
9629425,4.27774088505391
19767282,5.073142995639553
7591467,4.59735272016073
4967549,4.972007542411634
10270377,4.520977951178321
4701058,5.290855411672037
18111901,5.441609795453234
9280917,5.167945991998665
16963514,4.703153007874997
6119700,4.374627402973781
18007668,4.509858762435882
17238535,4.804990988838295
8760046,5.564404407656123
9461238,4.319489154724355
7749568,5.26087672111528
7010001,3.8494120888122287
3278758,4.093780001658114
9524928,4.451119475257121
17824338,5.412051814389716
7495711,4.730647884934001
20619757,4.889469108226589
15181459,5.267868850609376
17112975,4.097288008888778
14422390,4.249986027216636
9138319,3.861310039257235
11337445,5.068909049323142
6504159,4.257940224358523
17483642,4.287241544051696
19905170,3.860863798021259
11774112,5.067824762257755
4495026,5.537714191008761
17173015,4.451131457457456
5735341,5.225613269361126
15216224,4.680187768067607
16249009,4.453438969812347
4951402,4.678136422221207
11888603,5.059995998003356
4623011,5.625047657311754
14344427,4.088189254548444
14887262,3.7628480028536377
15059051,5.902981078108039
6244773,4.103910411030472
16508474,5.190063343327756
4054332,4.803730058222172
1709089,6.32933019218362
16231631,4.644221510858867
9302921,5.339097453291256
15486635,4.129409115763237
7228772,5.349052574034009
10804476,4.953361583405784
12092403,5.069017390556001
19815527,5.191522000487327
19431197,4.286644034339778
15599248,3.888414391761732
13589,4.143709251967309
2082694,5.213581271997105
14184061,6.12912456607746
10593704,4.493448788728711
5771211,4.412936354676594
14919110,3.8938588213655287
17903300,4.81478783861441
7900575,5.0820452284683055
12536976,4.434295195724995
7775431,3.950927563888055
11852437,4.349086589036927
11261700,3.9154603711855405
10960652,4.998745029164848
13245721,4.606047312434428
818518,5.055537146321295
393875,4.630973728372001
13916100,3.6027832092222623
14979266,5.4665801301379435
20860793,4.643772196600439
10596447,4.487476748967725
7025189,4.851546049642925
535641,5.113503644701774
5958680,4.3251375402616965
20282481,5.177543928107328
6074078,5.043069409900579
12138787,3.9769972714025155
18441094,4.669973469286116
20326257,5.190640673783852
6931714,5.448663886250751
14872587,4.729011593811392
9331413,4.377965763211251
149210,4.527305636285673
12346559,4.956835657095742
16434642,5.009358663255194
15758808,4.6651130778613235
6847411,4.742835477875781
17882017,4.28306049470256
14950688,4.269549597440182
12871016,5.1030090240386246
9563487,4.678081145914278
5726250,4.5766738073616775
14838379,5.355864659099491
13800443,5.219103391307966
4358619,5.47324738018581
1506773,5.449785942263566
2012494,5.8916274327356835
18178150,4.154340629602152
195578,4.167989998321078
5860276,5.857369885968952
6278392,4.041237370134135
9155475,3.828977176920042
11443623,4.372585269402124
1346715,5.584874075551768
10087811,5.288345625549613
19550846,5.778880258735569
12446548,4.868206037774565
11317188,3.547552330300672
16425763,4.415074044148735
1067251,4.161385781513882
4030842,4.03875625656347
9866779,5.166701952506196
7601632,4.973374640176691
20378843,4.698474788536471
2958366,5.358913922552131
3084267,5.223313780019305
15532799,6.148668183745195
945426,5.2492095161417085
15928157,4.1217867036400575
16396169,4.882129238186985
9189063,4.275480383097015
14549868,4.680465495941529
13752871,4.733794669682127
7019788,4.306263772780084
17764691,3.9916119740321196
13598801,4.4894198892780715
11205769,5.001100279012779
15265988,5.483908115326307
12422277,4.4453389442021995
16266043,4.334586539018867
15929281,4.177197799550432
6225501,3.881918539671755
7968806,5.218798230331989
934609,4.293308352664795
14839995,4.011476198495455
13625891,5.121219106438996
19982721,5.288873223902545
4744115,5.132936547311938
8440699,4.115585126463741
9515597,5.0226216729765145
13734035,4.717395035497876
20026248,5.812983488181998
346805,4.440858587653821
17451486,5.14784802498953
20245126,5.895616404693768
6704276,5.513894429095252
1030265,4.7285431778584535
13443722,3.8093038541564126
11659296,5.909537112548673
5192414,3.9627529920343365
3250685,4.0317962322597936
6071405,4.414444214437555
14054966,4.5460437056395
9032140,5.712568517483099
924736,5.916949103153882
5567278,4.32281021194397
13497881,4.811189150809927
6881600,4.560035503778412
15067484,5.703219213850596
18550947,4.763182424479471
7777537,4.766510238075542
2211028,5.621986714582949
15774003,5.2917848264292635
8807089,4.680624113479233
4387183,4.839231550296634
20679744,4.865452804488158
13741654,4.973647933704727
20725595,5.631811567536075
8275455,5.01840212832871
12955454,4.761865252343212
19507918,4.630335308323847
15423732,5.632392836976112
7933896,4.178748404003172
11421292,5.015067385260832
17771656,5.562089710749923
15820365,4.662688517392576
4400008,4.854528863227724
17625226,4.674838481612565
898068,4.781586148054406
1273533,5.600486619453449
9513152,3.9434270647504035
7226513,5.3399988551669
19909756,4.145195037948381
9845352,4.707670751866771
12311236,5.2763424650565804
841234,4.664348362257435
8688748,4.892115660243161
9509369,4.651750601937399
16702915,5.650947922955676
6004200,5.364772947183832
11059197,5.586460402402278
19654433,4.316162707566409
13377231,5.52324525853194
12885888,5.803094808136348
14386978,5.020118826684131
13481935,5.396756726268745
5117701,5.054753072449041
15596610,5.206867819697603
3656971,5.494220571564783
12497438,4.44661136323624
14686119,4.555120040843733
15043768,4.164660269883439
10339057,4.719130601960921
6559730,4.135502995609347
1212897,5.368529022034882
14010951,4.91933800750224
9474607,4.533681076297677
7671112,4.313614294359993
9340975,5.952169830779481
18691200,5.370836378828883
15481211,3.9513438349536525
3694498,5.225691258022042
17223670,5.263683055779302
18616208,5.527004838032047
4494338,5.294552535277261
13504999,5.126961812633828
18461886,4.216384099604424
10733503,4.9163842609259065
5899598,5.233460308833854
4490826,5.2293818874741556
3318593,5.736741507313949
1039931,4.394271779274285
13346110,4.6743373706895985
95243,4.827003609429511
593991,5.117390929419181
9676065,3.931354920147553
7196412,4.790194465415732
4567558,4.207918806181909
4142125,5.366111705302939
1616540,5.298124404417207
602888,4.927229949956453
15952947,5.0604367820558345
13190103,4.897010351863651
5297292,4.778820060819625
3380344,4.2425330907602286
371767,4.281077436809584
9363721,5.33743115972493
15649021,4.222712898237768
13452474,4.7666598882582605
1246711,5.584831464737313
8126890,4.3077226438835945
20386464,4.353170029719951
13360012,5.530595124318551
11737510,4.893968095168587
63003,4.318992086758098
19113883,4.259121365071716
16040153,5.441293446194287
20150874,4.567091356770774
20139611,4.667575166028642
12956315,5.449202175535034
6185426,4.509763064291062
15804493,4.194764031488901
3558850,5.392470774804725
19238409,3.775772948091814
13591025,4.458008995371841
19334066,4.774800265810674
15377706,5.036136683598245
1426529,4.618563699520499
15663291,4.6224784281622595
16214045,4.574155014570456
15771398,4.832351115545494
1665638,4.478854025944961
1308927,5.660301953092585
356370,4.1150213030275875
725255,4.297401610541716
14185372,4.351869405207387
3886521,5.303102243144841
16689918,4.061691268647041
21151013,4.0171684430283365
16742323,4.4105730781730035
5526210,5.622574345243202
18706454,4.758610931010668
17961134,5.720560538595779
16523033,5.085738027663214
12899127,5.031453234205899
5194984,5.1090564791819375
6684189,4.558048156299314
15582339,6.120486640769024
14474140,4.504119888415132
16256352,4.597572350240165
16220406,3.896211331120619
9449718,4.668075730880978
19915657,4.831835676962757
9043726,4.732992384404604
17895460,4.631270902242647
17682843,5.0662157743151335
13914468,4.397412559168058
15580808,5.023983857841448
6091808,3.839810287150662
18182282,4.226070422182557
19473060,4.646477551702727
18314141,3.959686674774238
65408,4.170358799107759
2808417,5.9614694739245015
18402568,4.537972468030898
18428588,4.096447434845474
17903384,4.9988912730858175
12138634,4.669694080716531
8202578,4.479839410276745
15071108,3.904509646043232
3794190,5.514127766157897
7514978,4.426965661563267
17000016,4.235884440675502
16426559,5.945988310643075
18429433,3.9880962770967585
16067657,4.702154601773224
14653743,5.418188133703305
18237513,5.192122761055298
14164359,3.82624065296621
19777168,4.060238434990289
193853,4.081892206026646
6025389,5.317023706731134
5969842,4.2133559558946905
9473837,5.35697946098852
14805196,3.980497991478831
21091336,5.2032174412985235
14826630,6.146036590761376
2441418,4.646399343895399
7361438,5.249178924523204
1090545,4.607093415173673
17796760,5.185109945190973
11927008,4.655189700605937
1391215,4.690680409660655
17765242,5.476683700709174
16543246,4.1256534862010765
11153954,4.695061570937906
20234853,5.62963727737264
9767864,4.964801035017439
11496612,4.672247536526315
2598026,4.540355165219844
9405466,4.059161330835944
6395433,3.7408131797548254
19946213,4.569904934793258
12069600,5.054810299996759
17547338,3.7463720584519145
11812196,3.5216496116487224
6384622,4.428363481215091
16186033,3.8366602683502546
10965768,3.8307049216476496
19120941,5.248383968651433
15301587,4.770484451466987
14185264,5.712622530174991
11881882,4.827164304287738
17479949,4.532267443165957
17942767,4.031528353971801
19360685,4.18273370653049
17947340,4.083436756710966
16685411,4.696484550145416
1630572,5.004646685937001
22453,5.076542459855341
20558064,4.8112176708767995
1971540,5.478099518924487
20269435,4.323832451430114
12762416,5.062901822894945
16643990,4.404563055640528
15397120,4.731314369353163
16408202,5.894368258075008
19873282,5.393866463605499
8409178,4.973909071426537
5710107,5.963324572008875
8902304,4.036353439379304
4403159,4.31768723090956
7633507,5.16738138192125
1759389,5.373747425162192
8269421,4.228507357135035
12683014,5.061928351731139
2137113,5.319280225259761
14784440,4.708996928900813
19946195,4.489070041676493
16396640,4.996685186210633
13401235,4.122379526001802
12951444,4.1264735959087435
7146997,4.340343341541186
8865315,4.177821805861512
11461920,5.374099762710764
5192165,4.617025579924289
1961361,5.156720811966411
2529318,4.250777368123247
17345671,4.228299794841009
2203450,4.836115376833111
16512828,4.87529659651054
1033754,4.4161983711972725
2266010,5.895782752577406
13955165,5.1046035494514825
14981522,4.778628561904564
15980213,5.339421651126397
18411446,5.760263959449029
13076718,5.942959167039808
17690331,5.001888019029539
7265118,4.4593664630233265
17574138,5.706832463034329
21055294,5.521064197421359
39059,4.91272649276019
3421168,5.162678237441518
14538600,4.828279447935315
12156007,5.405054537413101
5559015,3.9923367968513914
8588621,4.435184425450279
8068609,5.15702034554467
5194724,4.590650541297667
20197869,5.125229718132028
40138,4.314079310689147
18615898,4.140732933047911
18077069,4.807210740439703
4455094,4.749195027751824
8772093,6.573334980522354
18340679,4.336306796235907
19735537,5.177922894725669
7563445,4.426890878393601
4363132,5.196159606161961
6070550,3.8799294276267773
7715747,4.249377553317962
9806843,5.344998739261674
9607093,5.230276765858414
18342603,4.318576794329973
16780183,6.0940463877155135
21148259,5.179484975211404
7399972,4.82256040137752
8201902,4.011981332618789
9921802,4.9943037506985775
12737896,5.3359632159850205
20788590,4.594777442238367
3758686,4.734616789119564
1198536,5.135186408425043
16415673,5.125989671490523
13168270,4.679878103485291
17509140,4.806064060387449
19361346,5.309878239135
18344553,4.455276682700042
11218995,4.59365741086574
16416210,4.646798283893373
7808601,4.841608970920677
14768793,4.675921036769101
3442098,4.914103292925753
14884702,4.809158517370106
9387676,4.0078512623056906
7021851,4.87862666986511
7397916,4.187007046950208
4704514,5.050173257773316
4278720,5.178455838131829
707443,4.841094065586735
15271428,4.4029476490090245
4227479,5.184897469345346
21188095,4.708502128826298
16272848,4.7833227472435205
4068953,3.2536296116154166
17909001,4.474964528913799
20269422,4.616367783766691
20857329,4.604935637017013
13085694,5.200614761567806
914325,4.8139483376492915
20917894,5.678138522826831
20491184,4.369882920275219
553872,4.317710252183403
9110796,4.718840222614634
13430730,4.728132841514734
18360567,5.166336406094165
19809264,4.686185380312776
17346379,3.7759362744286
14284554,3.9152385879647613
1489175,4.878184211060157
982395,5.088198969406565
16275525,5.130036589875722
20872076,3.2945811188507337
147474,4.271121683843863
12974200,4.6688226913713295
4246324,5.948020178650587
11950735,4.534433975327438
17904544,4.433092601932729
1295083,5.046002166792795
17286950,4.218351565361365
6199255,4.904502939615995
5469403,4.797462759252029
14054177,4.803126269159538
13674816,5.081786198411116
3534379,3.279751281320676
1868513,5.959000036473475
20750730,5.148894665050342
21122043,4.257550393155402
18155852,3.9968045214908194
6973744,5.693000659719783
9332830,4.375969023659162
16543492,4.586998041075035
20481541,5.7444289367890535
16243222,4.81793614963998
13417302,6.5210530650805305
15423388,4.417048200425314
17681652,5.262460707226291
15989064,5.3624650154444
19737981,5.104362588799859
19227365,5.399356770303213
1226596,4.679917489023671
126443,5.188965119760112
6692642,4.610425642288243
1768298,3.9696156721047093
14250826,5.451748572373284
3303004,5.656585048049517
14761517,5.289136772517662
8052243,5.141595743380881
21108505,5.538145029688789
7395368,4.362943580778896
14151414,5.208556370030253
16067999,4.6237129227679
12046665,4.128076484119076
782126,5.420777648180136
4799785,4.419524117608304
19071291,5.9768061318385355
16336709,4.159346201470591
1297940,5.584328753087419
4935544,4.6374114858928595
2537740,3.895742117241569
2518907,4.096157873394777
16466720,4.193988849435395
1303261,4.519441543772712
12720048,4.1049666962658184
16739659,4.875277777864886
7987167,4.659555327290181
2557018,4.260616572402768
4227273,4.359692457843336
18584815,4.80439472271842
21077407,4.9921399880165325
4342304,3.8607042573777464
19671104,4.807821488728887
16274148,5.2128109123002595
10074308,4.296156609988622
5296718,4.906437052185706
10502452,5.310367376891355
17776058,4.623906345422824
15927523,4.820573202864518
17532796,5.2989230832005285
14783949,4.517107555797619
4574224,4.018509164220748
15149053,4.580438177520661
6936417,4.153160464064479
17542011,4.183489866130635
4729888,4.9776786653330145
4016385,3.8267251708039614
20599017,4.691622968267291
1641253,4.619834906309928
18527992,5.114081017113275
20433367,4.627977901429211
19338355,4.8365381462760695
13396831,4.37423517793263
21009477,4.994801713058789
18888793,3.6592665881577955
5557097,4.141801035748486
7367489,5.125031174495795
6713114,4.671680172729353
3485081,4.770625577076231
7755144,4.400081116968504
13745923,5.326609966099969
18238240,5.583013720312795
7937556,4.081176537173761
7902219,4.397869328880615
13582811,4.535798723080009
8884275,6.482808578264923
17513655,6.317692455746703
4029464,5.477595438571237
4033728,4.30436818093407
15964139,4.182155282486208
3758296,4.627682426887472
19125378,4.3011587153779915
9078184,4.972160464996086
17528120,3.915472700230175
4350464,4.688077081045286
13434856,5.389135213466066
3687771,5.188323874578216
